term,label
http://purl.obolibrary.org/obo/DMBA_15812,periventricular stratum of SeStr
http://purl.obolibrary.org/obo/MBA_10736,"Nodulus (X), Purkinje layer"
http://purl.obolibrary.org/obo/HBA_9076,"substantia nigra, right"
http://purl.obolibrary.org/obo/PBA_294021970,subventricular zone
http://purl.obolibrary.org/obo/DMBA_16343,zona incerta complex
http://purl.obolibrary.org/obo/DHBA_11702,inner CP in midinferior temporal cortex
http://purl.obolibrary.org/obo/DHBA_11079,layer V of area 22pr
http://purl.obolibrary.org/obo/DHBA_12836,posterolateral (postnodular) fissure
http://purl.obolibrary.org/obo/DMBA_17375,mantle zone of r7Lim
http://purl.obolibrary.org/obo/DHBA_12603,"inferior olive, dorsal nucleus"
http://purl.obolibrary.org/obo/DMBA_16656,bed of the tectal commissure
http://purl.obolibrary.org/obo/DMBA_16384,habenula (old epithalamus)
http://purl.obolibrary.org/obo/DHBA_11116,layer VI of area 36r
http://purl.obolibrary.org/obo/DHBA_12282,paracollicular tegmentum
http://purl.obolibrary.org/obo/MBA_312782624,"Rostrolateral area, layer 6b"
http://purl.obolibrary.org/obo/MBA_92,"Entorhinal area, lateral part, layer 4"
http://purl.obolibrary.org/obo/MBA_483,Medial habenula
http://purl.obolibrary.org/obo/DMBA_16821,intermediate stratum of cerebellar vermis
http://purl.obolibrary.org/obo/PBA_128012404,caudal (posterior) presubiculum
http://purl.obolibrary.org/obo/DHBA_13328,marginal layer of IG
http://purl.obolibrary.org/obo/MBA_231,Anterior tegmental nucleus
http://purl.obolibrary.org/obo/DHBA_10626,parietooccipital fissure
http://purl.obolibrary.org/obo/DMBA_126651590,"ventricles, alar part of terminal hypothalamus"
http://purl.obolibrary.org/obo/DHBA_11157,layer VI of area 38
http://purl.obolibrary.org/obo/MBA_184,"Frontal pole, cerebral cortex"
http://purl.obolibrary.org/obo/DMBA_16197,layer 6 of PaS
http://purl.obolibrary.org/obo/DMBA_112892313,superficial stratum of isADL
http://purl.obolibrary.org/obo/HBA_9178,"superior olivary complex, left"
http://purl.obolibrary.org/obo/DHBA_12339,"dorsal longitudinal fasciculus, midbrain portion"
http://purl.obolibrary.org/obo/HBA_4536,"posterior paraventricular nucleus of thalamus, left"
http://purl.obolibrary.org/obo/MBA_538,dorsal limb
http://purl.obolibrary.org/obo/DMBA_111220878,superficial stratum of r9Tr
http://purl.obolibrary.org/obo/DMBA_17117,anterior digastric muscle trigeminal motor cell group
http://purl.obolibrary.org/obo/DHBA_11322,molecular layer of caudal prosubiculum
http://purl.obolibrary.org/obo/DHBA_13095,CP in extrastriate cortex
http://purl.obolibrary.org/obo/DHBA_10976,layer IV of area 39c
http://purl.obolibrary.org/obo/DMBA_16703,lateral part of alar m1
http://purl.obolibrary.org/obo/DHBA_12093,ventral amygdaloid efferent path
http://purl.obolibrary.org/obo/DHBA_267499039,area V5 (middle temporal area)
http://purl.obolibrary.org/obo/HBA_265505498,"cortico-pontine fibers, right"
http://purl.obolibrary.org/obo/DHBA_13110,SP in extrastriate cortex
http://purl.obolibrary.org/obo/DMBA_17680,periventricular stratum of the SpAV
http://purl.obolibrary.org/obo/DMBA_17158,r4 alar plate
http://purl.obolibrary.org/obo/DMBA_17212,intermediate stratum of r4BM
http://purl.obolibrary.org/obo/DMBA_17080,ventricular zone of r2BM
http://purl.obolibrary.org/obo/DMBA_16744,mantle zone of m1F
http://purl.obolibrary.org/obo/MBA_888,"Perirhinal area, layer 2/3"
http://purl.obolibrary.org/obo/DHBA_11672,inner CP in dorsomedial extrastriate cortex
http://purl.obolibrary.org/obo/DMBA_16697,intermediate stratum of IC
http://purl.obolibrary.org/obo/DHBA_11204,layer VI of area V4
http://purl.obolibrary.org/obo/DHBA_266441229,layer III of area 6/32
http://purl.obolibrary.org/obo/DMBA_15908,periventricular stratum of OB
http://purl.obolibrary.org/obo/DMBA_126651778,"ventricles, m2 floor plate"
http://purl.obolibrary.org/obo/HBA_4276,basal ganglia
http://purl.obolibrary.org/obo/HBA_265504922,"central gray of the medulla, right"
http://purl.obolibrary.org/obo/DMBA_16439,mantle zone of ITTh
http://purl.obolibrary.org/obo/HBA_4043,"inferior frontal gyrus, opercular part, right"
http://purl.obolibrary.org/obo/DMBA_16862,parabigeminal nucleus
http://purl.obolibrary.org/obo/DMBA_17518,intermediate stratum of r9BI
http://purl.obolibrary.org/obo/DHBA_13369,ventricular (germinal) zone of lateral hemisphere
http://purl.obolibrary.org/obo/DHBA_11245,layer V of area 23
http://purl.obolibrary.org/obo/MBA_272,Anteroventral periventricular nucleus
http://purl.obolibrary.org/obo/DHBA_11198,layer VI of area V3A
http://purl.obolibrary.org/obo/DMBA_15949,superficial stratum of the VAP
http://purl.obolibrary.org/obo/DMBA_15920,periventricular stratum of AOV
http://purl.obolibrary.org/obo/DHBA_12427,"facial nucleus, ventrolateral subnucleus"
http://purl.obolibrary.org/obo/MBA_53,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone"
http://purl.obolibrary.org/obo/MBA_626,"Mediodorsal nucleus of the thalamus, lateral part"
http://purl.obolibrary.org/obo/DHBA_10409,pulvinar of thalamus
http://purl.obolibrary.org/obo/DHBA_11410,layer V of medial intermediate entorhinal cortex
http://purl.obolibrary.org/obo/MBA_579,external capsule
http://purl.obolibrary.org/obo/HBA_4393,dorsal thalamus
http://purl.obolibrary.org/obo/DHBA_266441435,stratum oriens of uncal prosubiculum
http://purl.obolibrary.org/obo/MBA_327,"Basomedial amygdalar nucleus, anterior part"
http://purl.obolibrary.org/obo/PBA_159658816,inner fiber (plexiform) zone of S1
http://purl.obolibrary.org/obo/MBA_1139,"Nucleus of the lateral olfactory tract, layer 3"
http://purl.obolibrary.org/obo/HBA_4418,"ventral anterior nucleus of the thalamus, left"
http://purl.obolibrary.org/obo/DMBA_112892409,mantle zone of r9F
http://purl.obolibrary.org/obo/MBA_744,cerebellar commissure
http://purl.obolibrary.org/obo/DHBA_11760,SP in ventrolateral prefrontal cortex
http://purl.obolibrary.org/obo/DMBA_16785,liminal periaqueductal gray of m2
http://purl.obolibrary.org/obo/DMBA_15660,suprachiasmatic nucleus
http://purl.obolibrary.org/obo/DMBA_16051,layer 2 of TCx
http://purl.obolibrary.org/obo/DHBA_12167,band of Giacomini
http://purl.obolibrary.org/obo/HBA_4364,"central nucleus, medial division, right"
http://purl.obolibrary.org/obo/DMBA_16527,dorsofrontal pretectal nucleus
http://purl.obolibrary.org/obo/HBA_4131,"paracentral lobule, posterior part, right, bank of cingulate sulcus"
http://purl.obolibrary.org/obo/DMBA_16950,r1 part of vestibular sensory column
http://purl.obolibrary.org/obo/MBA_10689,"Paraflocculus, molecular layer"
http://purl.obolibrary.org/obo/DMBA_17559,r10 part of ventral parvicellular reticular formation
http://purl.obolibrary.org/obo/PBA_10070,stratum pyramidale of CA3
http://purl.obolibrary.org/obo/DHBA_11286,stratum lacunosum-moleculare of rostral CA2
http://purl.obolibrary.org/obo/DHBA_10837,layer V of area 8m
http://purl.obolibrary.org/obo/HBA_9526,"central glial substance, left"
http://purl.obolibrary.org/obo/DMBA_15877,superficial stratum of AStr
http://purl.obolibrary.org/obo/DHBA_10161,frontal neocortex
http://purl.obolibrary.org/obo/DMBA_17481,mantle zone of r9Ve
http://purl.obolibrary.org/obo/HBA_4349,"basolateral nucleus, right, parvicellular (ventral)"
http://purl.obolibrary.org/obo/HBA_265504828,"dorsal nucelus of medial geniculate complex, left"
http://purl.obolibrary.org/obo/DHBA_12556,afferent nuclei of cranial nerves in medulla oblongata
http://purl.obolibrary.org/obo/DMBA_16568,JcP contribution to LTL
http://purl.obolibrary.org/obo/HBA_4753,"V, right, paravermis"
http://purl.obolibrary.org/obo/DHBA_12284,paratrochlear nucleus
http://purl.obolibrary.org/obo/MBA_667,"Frontal pole, layer 2/3"
http://purl.obolibrary.org/obo/DHBA_11028,layer II of rostral primary auditory cortex
http://purl.obolibrary.org/obo/DHBA_10760,layer V of area 11l
http://purl.obolibrary.org/obo/HBA_4481,"ventral posterior inferior nucleus of the thalamus, right"
http://purl.obolibrary.org/obo/DMBA_16269,lower basal perifornical nucleus
http://purl.obolibrary.org/obo/DHBA_267499099,layer I of area V3B
http://purl.obolibrary.org/obo/DHBA_11451,layer IIIb of laterocaudal entorhinal cortex
http://purl.obolibrary.org/obo/DHBA_266441523,limitans part of medial geniculate nucleus
http://purl.obolibrary.org/obo/DMBA_17324,intermediate stratum of r6BL
http://purl.obolibrary.org/obo/DMBA_15802,"nucleus of the stria terminalis, lateral division, intermediate part"
http://purl.obolibrary.org/obo/MBA_368,"Perirhinal area, layer 6b"
http://purl.obolibrary.org/obo/DHBA_15520,layer VI of caudal dysgranular insular cortex
http://purl.obolibrary.org/obo/DHBA_11885,SZ in orbital frontal cortex
http://purl.obolibrary.org/obo/MBA_832,oculomotor nerve
http://purl.obolibrary.org/obo/PBA_128013010,diencephalon
http://purl.obolibrary.org/obo/DMBA_16034,intermediate stratum of OCx (white matter/subplate)
http://purl.obolibrary.org/obo/HBA_9190,"superior olive, right"
http://purl.obolibrary.org/obo/HBA_12915,lateral tuberal nucleus
http://purl.obolibrary.org/obo/DMBA_15615,mantle zone of POH
http://purl.obolibrary.org/obo/HBA_9666,"solitary nucleus, right, commissural subnucleus"
http://purl.obolibrary.org/obo/MBA_133,"Periventricular hypothalamic nucleus, preoptic part"
http://purl.obolibrary.org/obo/DHBA_10543,VZ in frontal neocortex
http://purl.obolibrary.org/obo/DMBA_15568,rostral secondary prosencephalon
http://purl.obolibrary.org/obo/HBA_4624,"supraoptic nucleus, right"
http://purl.obolibrary.org/obo/DHBA_11810,IZ in primary visual cortex
http://purl.obolibrary.org/obo/HBA_265505266,"pontine bundle, left"
http://purl.obolibrary.org/obo/DHBA_12022,dorsal hippocampal commissure
http://purl.obolibrary.org/obo/MBA_727,"Entorhinal area, medial part, dorsal zone, layer 5"
http://purl.obolibrary.org/obo/MBA_484682508,Area prostriata
http://purl.obolibrary.org/obo/MBA_174,preoptic commissure
http://purl.obolibrary.org/obo/HBA_265505502,longitudinal fasciculus of the pons
http://purl.obolibrary.org/obo/DHBA_146035104,ventral fasciculus of spinal cord
http://purl.obolibrary.org/obo/DMBA_15733,superficial stratum of Mam
http://purl.obolibrary.org/obo/DHBA_10925,layer I of area S1tr
http://purl.obolibrary.org/obo/DMBA_17729,basal medial part of Rexed's layer 10
http://purl.obolibrary.org/obo/DHBA_11623,MZ in inferolateral temporal cortex
http://purl.obolibrary.org/obo/HBA_4437,"caudal group of intralaminar nuclei, left"
http://purl.obolibrary.org/obo/DHBA_12644,raphe pallidus nucleus
http://purl.obolibrary.org/obo/MBA_439,"Paraventricular hypothalamic nucleus, descending division, dorsal parvicellular part"
http://purl.obolibrary.org/obo/DHBA_11576,layer 6 of DLG
http://purl.obolibrary.org/obo/DMBA_17107,r3 part of trigeminal sensory column
http://purl.obolibrary.org/obo/DHBA_12597,dorsal paramedian nucleus
http://purl.obolibrary.org/obo/DHBA_11490,layer VI of area Iag
http://purl.obolibrary.org/obo/DHBA_10234,caudal subdivision of area 39
http://purl.obolibrary.org/obo/DHBA_12762,longitudinal fasciculus of the pons
http://purl.obolibrary.org/obo/DHBA_11973,SZ in medial temporal-occipital cortex
http://purl.obolibrary.org/obo/MBA_961,Piriform area
http://purl.obolibrary.org/obo/DMBA_16122,granule cell layer of the DG
http://purl.obolibrary.org/obo/MBA_1035,"Supplemental somatosensory area, layer 4"
http://purl.obolibrary.org/obo/MBA_221,rubroreticular tract
http://purl.obolibrary.org/obo/HBA_4577,"paraventricular nucleus of the hypothalamus, left, descending division, dorsal parvicellular part"
http://purl.obolibrary.org/obo/DHBA_10616,marginal ramus of cis
http://purl.obolibrary.org/obo/HBA_4170,"transverse gyri, right"
http://purl.obolibrary.org/obo/HBA_9020,"cuneiform nucleus, left"
http://purl.obolibrary.org/obo/HBA_265505354,"subthalamic fasciculus, left"
http://purl.obolibrary.org/obo/DHBA_10584,posterior limb of internal capsule
http://purl.obolibrary.org/obo/DMBA_16240,posterior part of anterior hypothalamic nucleus
http://purl.obolibrary.org/obo/MBA_815,"Dentate gyrus medial blade, polymorph layer"
http://purl.obolibrary.org/obo/MBA_262,Reticular nucleus of the thalamus
http://purl.obolibrary.org/obo/DHBA_10897,layer III of area 10m
http://purl.obolibrary.org/obo/DHBA_10374,anterior cortical nucleus
http://purl.obolibrary.org/obo/DMBA_15821,mantle zone of Dg
http://purl.obolibrary.org/obo/DMBA_17294,ventricular zone of r6Co
http://purl.obolibrary.org/obo/DHBA_12500,subcoeruleus nucleus
http://purl.obolibrary.org/obo/DMBA_111220616,ventricular zone of isB
http://purl.obolibrary.org/obo/DHBA_11711,inner CP in lateral temporal-occipital cortex
http://purl.obolibrary.org/obo/DHBA_10966,layer VI of area 40in
http://purl.obolibrary.org/obo/PBA_ENTITY,PBA entity
http://purl.obolibrary.org/obo/DHBA_11664,CP in frontal polar cortex
http://purl.obolibrary.org/obo/DHBA_12685,special somatic afferent cell column of hindbrain
http://purl.obolibrary.org/obo/DMBA_16053,layer 4 of TCx
http://purl.obolibrary.org/obo/HBA_9129,"superficial gray layer of the superior colliculus, right"
http://purl.obolibrary.org/obo/DMBA_126651634,"ventricles, diencephalon"
http://purl.obolibrary.org/obo/DMBA_112892285,ventricular zone of m2R
http://purl.obolibrary.org/obo/DMBA_17670,periventricular stratum of the SpAL
http://purl.obolibrary.org/obo/DMBA_17148,intermediate stratum of r3BM
http://purl.obolibrary.org/obo/DHBA_266441689,intercollicular nucleus
http://purl.obolibrary.org/obo/MBA_380,cuneate fascicle
http://purl.obolibrary.org/obo/DHBA_10322,caudal subdivision of area 35
http://purl.obolibrary.org/obo/DMBA_111220734,intermediate stratum of r4Lim
http://purl.obolibrary.org/obo/DHBA_10779,layer VI of area 12/47m
http://purl.obolibrary.org/obo/DHBA_12850,"lobule VIIIB (pyramis and biventral lobule, posterior part)"
http://purl.obolibrary.org/obo/DMBA_16670,ventricular zone of TG
http://purl.obolibrary.org/obo/DMBA_17483,r9 part of parvocellular medial vestibular nucleus
http://purl.obolibrary.org/obo/MBA_193,"Parapyramidal nucleus, superficial part"
http://purl.obolibrary.org/obo/DHBA_11130,layer II of area TFO
http://purl.obolibrary.org/obo/HBA_9479,"paranigral nucleus, right"
http://purl.obolibrary.org/obo/DHBA_12468,superior olivary nucleus
http://purl.obolibrary.org/obo/DHBA_11040,layer II of area 20i
http://purl.obolibrary.org/obo/DMBA_16412,medial (magnocellular) part of MD
http://purl.obolibrary.org/obo/DMBA_17508,superficial stratum of r9BL
http://purl.obolibrary.org/obo/DMBA_16600,superficial stratum of CoPL
http://purl.obolibrary.org/obo/DHBA_13107,CP in caudal presubicular cortex (postsubiculum)
http://purl.obolibrary.org/obo/MBA_511,"Superior colliculus, motor related, intermediate gray layer, sublayer c"
http://purl.obolibrary.org/obo/DMBA_15939,layer 3 of VPrP cortex
http://purl.obolibrary.org/obo/DMBA_17209,mantle zone of r4BM
http://purl.obolibrary.org/obo/DHBA_10985,layer I of area 5l
http://purl.obolibrary.org/obo/DHBA_13280,CP in parasubicular cortex
http://purl.obolibrary.org/obo/MBA_480149242,"Laterolateral anterior visual area, layer 4"
http://purl.obolibrary.org/obo/DMBA_17382,ventricular zone of r7BL
http://purl.obolibrary.org/obo/DMBA_16641,floor plate of p1
http://purl.obolibrary.org/obo/MBA_785,"Ventromedial hypothalamic nucleus, ventrolateral part"
http://purl.obolibrary.org/obo/DHBA_13148,inner plexiform zone in extrastriate cortex
http://purl.obolibrary.org/obo/MBA_552,"Pontine reticular nucleus, ventral part"
http://purl.obolibrary.org/obo/DMBA_111220892,mantle zone of r10A
http://purl.obolibrary.org/obo/DMBA_16391,medial part of the lateral habenular nucleus
http://purl.obolibrary.org/obo/DHBA_11101,layer III of area 21i
http://purl.obolibrary.org/obo/DMBA_112892373,ventricular zone of r6F
http://purl.obolibrary.org/obo/DHBA_10750,layer I of area 11m
http://purl.obolibrary.org/obo/DHBA_13224,medial temporopolar sulcus
http://purl.obolibrary.org/obo/DMBA_16092,layer 6 of PRh-Ect
http://purl.obolibrary.org/obo/HBA_265505694,"vestibulomesencephalic tract, right"
http://purl.obolibrary.org/obo/PBA_10026,"primary visual cortex (V1, striate cortex, area 17)"
http://purl.obolibrary.org/obo/DMBA_111220822,periventricular stratum of r7Tr
http://purl.obolibrary.org/obo/DMBA_15985,superficial stratum of LPrP
http://purl.obolibrary.org/obo/DHBA_13063,median preoptic nucleus
http://purl.obolibrary.org/obo/DMBA_16991,r1 part of basointermediate reticular formation
http://purl.obolibrary.org/obo/HBA_4689,"lateral mammillary nucleus, right"
http://purl.obolibrary.org/obo/DHBA_13265,Purkinje cell layer of CBLPs
http://purl.obolibrary.org/obo/DHBA_10445,central medial nucleus of thalamus
http://purl.obolibrary.org/obo/DMBA_15686,mantle zone of THyB-I
http://purl.obolibrary.org/obo/HBA_9567,"medial accessory inferior olivary nucleus, right"
http://purl.obolibrary.org/obo/HBA_265505238,orbito-polar tract
http://purl.obolibrary.org/obo/HBA_9085,"nucleus of the pretectal area, right"
http://purl.obolibrary.org/obo/HBA_9334,glossopharyngeal nerve
http://purl.obolibrary.org/obo/MBA_927,"Anterior cingulate area, dorsal part, layer 6b"
http://purl.obolibrary.org/obo/DMBA_16500,p2 portion of the substantia nigra pars reticulata
http://purl.obolibrary.org/obo/MBA_10679,"Crus 2, Purkinje layer"
http://purl.obolibrary.org/obo/DMBA_16453,ventral tier of thalamus
http://purl.obolibrary.org/obo/DHBA_10486,compact part of dorsomedial hypothalamic nucleus
http://purl.obolibrary.org/obo/DHBA_11492,layer II of area FI
http://purl.obolibrary.org/obo/MBA_628,Nucleus of the optic tract
http://purl.obolibrary.org/obo/DMBA_17365,r7 part of parvocellular medial vestibular nucleus
http://purl.obolibrary.org/obo/DHBA_10187,rostral portion of VFC (area 45)
http://purl.obolibrary.org/obo/DMBA_126651790,"ventricles, isthmus"
http://purl.obolibrary.org/obo/PBA_128012278,hippocampal ventricular zone of CA1
http://purl.obolibrary.org/obo/DHBA_11524,dorsomedial (magnocellular) subdivsion of basomedial nucleus
