o,s,olabel,slabel,user_olabel,user_slabel
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16578,http://purl.obolibrary.org/obo/DMBA_111220604
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15784,http://purl.obolibrary.org/obo/DMBA_15797
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17223,http://purl.obolibrary.org/obo/DMBA_17229
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15610,http://purl.obolibrary.org/obo/DMBA_15611
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16971,http://purl.obolibrary.org/obo/DMBA_16974
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16275,http://purl.obolibrary.org/obo/DMBA_16276
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17462,http://purl.obolibrary.org/obo/DMBA_17463
UBERON:0004727,UBERON:0002616,cochlear nerve,regional part of brain,http://purl.obolibrary.org/obo/MBA_948,http://purl.obolibrary.org/obo/MBA_482
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_948,http://purl.obolibrary.org/obo/MBA_482
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_111220874,http://purl.obolibrary.org/obo/DMBA_17490
UBERON:0004069,UBERON:0015244,accessory olfactory bulb,accessory olfactory bulb granule cell layer,http://purl.obolibrary.org/obo/MBA_151,http://purl.obolibrary.org/obo/MBA_196
UBERON:0002616,UBERON:0015244,regional part of brain,accessory olfactory bulb granule cell layer,http://purl.obolibrary.org/obo/MBA_151,http://purl.obolibrary.org/obo/MBA_196
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_126651606,http://purl.obolibrary.org/obo/DMBA_126651610
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_918,http://purl.obolibrary.org/obo/MBA_715
UBERON:0007225,UBERON:0002616,lateral entorhinal cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_918,http://purl.obolibrary.org/obo/MBA_715
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16077,http://purl.obolibrary.org/obo/DMBA_16082
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_871,http://purl.obolibrary.org/obo/MBA_261
UBERON:0007703,UBERON:0002616,spinothalamic tract,regional part of brain,http://purl.obolibrary.org/obo/MBA_871,http://purl.obolibrary.org/obo/MBA_261
UBERON:0002616,UBERON:0001932,regional part of brain,arcuate nucleus of hypothalamus,http://purl.obolibrary.org/obo/MBA_157,http://purl.obolibrary.org/obo/MBA_223
UBERON:0002271,UBERON:0001932,periventricular zone of hypothalamus,arcuate nucleus of hypothalamus,http://purl.obolibrary.org/obo/MBA_157,http://purl.obolibrary.org/obo/MBA_223
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17070,http://purl.obolibrary.org/obo/DMBA_17071
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_370,http://purl.obolibrary.org/obo/MBA_852
UBERON:0002596,UBERON:0002942,ventral posterior nucleus of thalamus,ventral posterolateral nucleus,http://purl.obolibrary.org/obo/MBA_709,http://purl.obolibrary.org/obo/MBA_718
UBERON:0002616,UBERON:0002942,regional part of brain,ventral posterolateral nucleus,http://purl.obolibrary.org/obo/MBA_709,http://purl.obolibrary.org/obo/MBA_718
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_184,http://purl.obolibrary.org/obo/MBA_68
UBERON:0002795,UBERON:0002616,frontal pole,regional part of brain,http://purl.obolibrary.org/obo/MBA_184,http://purl.obolibrary.org/obo/MBA_68
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_623,http://purl.obolibrary.org/obo/MBA_803
UBERON:0010011,UBERON:0002616,collection of basal ganglia,regional part of brain,http://purl.obolibrary.org/obo/MBA_623,http://purl.obolibrary.org/obo/MBA_803
UBERON:0004727,UBERON:0002616,cochlear nerve,regional part of brain,http://purl.obolibrary.org/obo/MBA_948,http://purl.obolibrary.org/obo/MBA_506
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_948,http://purl.obolibrary.org/obo/MBA_506
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15919,http://purl.obolibrary.org/obo/DMBA_15920
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_768,http://purl.obolibrary.org/obo/MBA_940
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_698,http://purl.obolibrary.org/obo/MBA_631
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16219,http://purl.obolibrary.org/obo/DMBA_16220
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_111220696,http://purl.obolibrary.org/obo/DMBA_17111
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_111220932,http://purl.obolibrary.org/obo/DMBA_17617
UBERON:0002616,UBERON:0000052,regional part of brain,fornix of brain,http://purl.obolibrary.org/obo/DMBA_17735,http://purl.obolibrary.org/obo/DMBA_17767
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17161,http://purl.obolibrary.org/obo/DMBA_111220718
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_370,http://purl.obolibrary.org/obo/MBA_235
UBERON:0002616,UBERON:0002987,regional part of brain,anterior spinocerebellar tract,http://purl.obolibrary.org/obo/DMBA_17735,http://purl.obolibrary.org/obo/DMBA_17805
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_493,http://purl.obolibrary.org/obo/MBA_754
UBERON:0005403,UBERON:0002616,ventral striatum,regional part of brain,http://purl.obolibrary.org/obo/MBA_493,http://purl.obolibrary.org/obo/MBA_754
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15788,http://purl.obolibrary.org/obo/DMBA_15789
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17735,http://purl.obolibrary.org/obo/DMBA_17762
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_367,http://purl.obolibrary.org/obo/MBA_578
UBERON:0011177,UBERON:0002616,posterior division of bed nuclei of stria terminalis,regional part of brain,http://purl.obolibrary.org/obo/MBA_367,http://purl.obolibrary.org/obo/MBA_578
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_111220540,http://purl.obolibrary.org/obo/DMBA_111220546
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16332,http://purl.obolibrary.org/obo/DMBA_16343
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16165,http://purl.obolibrary.org/obo/DMBA_16167
UBERON:0008933,UBERON:0002616,primary somatosensory cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_322,http://purl.obolibrary.org/obo/MBA_346
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_322,http://purl.obolibrary.org/obo/MBA_346
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_453,http://purl.obolibrary.org/obo/MBA_322
UBERON:0008930,UBERON:0002616,somatosensory cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_453,http://purl.obolibrary.org/obo/MBA_322
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17529,http://purl.obolibrary.org/obo/DMBA_17530
UBERON:0005523,UBERON:0002616,rhombomere 7,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17353,http://purl.obolibrary.org/obo/DMBA_17354
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17353,http://purl.obolibrary.org/obo/DMBA_17354
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17735,http://purl.obolibrary.org/obo/DMBA_17806
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16121,http://purl.obolibrary.org/obo/DMBA_16122
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16996,http://purl.obolibrary.org/obo/DMBA_17013
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16705,http://purl.obolibrary.org/obo/DMBA_16713
UBERON:0002616,UBERON:0013599,regional part of brain,dorsal accessory nucleus of optic tract,http://purl.obolibrary.org/obo/MBA_323,http://purl.obolibrary.org/obo/MBA_75
UBERON:0007416,UBERON:0002163,cerebellar peduncle,inferior cerebellar peduncle,http://purl.obolibrary.org/obo/MBA_752,http://purl.obolibrary.org/obo/MBA_1123
UBERON:0002616,UBERON:0002163,regional part of brain,inferior cerebellar peduncle,http://purl.obolibrary.org/obo/MBA_752,http://purl.obolibrary.org/obo/MBA_1123
UBERON:0002474,UBERON:0002163,cerebellar peduncular complex,inferior cerebellar peduncle,http://purl.obolibrary.org/obo/MBA_752,http://purl.obolibrary.org/obo/MBA_1123
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_918,http://purl.obolibrary.org/obo/MBA_1121
UBERON:0007225,UBERON:0002616,lateral entorhinal cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_918,http://purl.obolibrary.org/obo/MBA_1121
UBERON:0002634,UBERON:0002616,anterior nucleus of hypothalamus,regional part of brain,http://purl.obolibrary.org/obo/MBA_88,http://purl.obolibrary.org/obo/MBA_716
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_88,http://purl.obolibrary.org/obo/MBA_716
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_112892375,http://purl.obolibrary.org/obo/DMBA_112892379
UBERON:0006840,UBERON:0007710,nucleus of lateral lemniscus,intermediate nucleus of lateral lemniscus,http://purl.obolibrary.org/obo/MBA_612,http://purl.obolibrary.org/obo/MBA_90
UBERON:0002616,UBERON:0007710,regional part of brain,intermediate nucleus of lateral lemniscus,http://purl.obolibrary.org/obo/MBA_612,http://purl.obolibrary.org/obo/MBA_90
UBERON:0002616,UBERON:0035113,regional part of brain,central part of mediodorsal nucleus of the thalamus,http://purl.obolibrary.org/obo/MBA_362,http://purl.obolibrary.org/obo/MBA_617
UBERON:0002739,UBERON:0035113,medial dorsal nucleus of thalamus,central part of mediodorsal nucleus of the thalamus,http://purl.obolibrary.org/obo/MBA_362,http://purl.obolibrary.org/obo/MBA_617
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_932,http://purl.obolibrary.org/obo/MBA_522
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_112892355,http://purl.obolibrary.org/obo/DMBA_112892361
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15809,http://purl.obolibrary.org/obo/DMBA_15811
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16800,http://purl.obolibrary.org/obo/DMBA_16801
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_1032,http://purl.obolibrary.org/obo/MBA_1063
UBERON:0002616,UBERON:0016633,regional part of brain,parvocellular reticular nucleus,http://purl.obolibrary.org/obo/MBA_370,http://purl.obolibrary.org/obo/MBA_852
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17605,http://purl.obolibrary.org/obo/DMBA_111220928
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17621,http://purl.obolibrary.org/obo/DMBA_17622
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_126651894,http://purl.obolibrary.org/obo/DMBA_126651898
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16613,http://purl.obolibrary.org/obo/DMBA_16615
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16437,http://purl.obolibrary.org/obo/DMBA_16439
UBERON:0035912,UBERON:0035920,rostrolateral visual area,"rostrolateral area, layer 5",http://purl.obolibrary.org/obo/MBA_417,http://purl.obolibrary.org/obo/MBA_312782616
UBERON:0002616,UBERON:0035920,regional part of brain,"rostrolateral area, layer 5",http://purl.obolibrary.org/obo/MBA_417,http://purl.obolibrary.org/obo/MBA_312782616
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_814,http://purl.obolibrary.org/obo/MBA_360
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17224,http://purl.obolibrary.org/obo/DMBA_17226
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17330,http://purl.obolibrary.org/obo/DMBA_17335
UBERON:0001894,UBERON:0001897,diencephalon,dorsal plus ventral thalamus,http://purl.obolibrary.org/obo/MBA_1129,http://purl.obolibrary.org/obo/MBA_549
UBERON:0002616,UBERON:0001897,regional part of brain,dorsal plus ventral thalamus,http://purl.obolibrary.org/obo/MBA_1129,http://purl.obolibrary.org/obo/MBA_549
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16205,http://purl.obolibrary.org/obo/DMBA_16207
UBERON:0002616,UBERON:0002890,regional part of brain,anterior amygdaloid area,http://purl.obolibrary.org/obo/DMBA_15993,http://purl.obolibrary.org/obo/DMBA_15994
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17437,http://purl.obolibrary.org/obo/DMBA_17460
UBERON:0035912,UBERON:0002616,rostrolateral visual area,regional part of brain,http://purl.obolibrary.org/obo/MBA_417,http://purl.obolibrary.org/obo/MBA_312782616
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_417,http://purl.obolibrary.org/obo/MBA_312782616
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_111220778,http://purl.obolibrary.org/obo/DMBA_17296
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16319,http://purl.obolibrary.org/obo/DMBA_16320
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_16274,http://purl.obolibrary.org/obo/DMBA_16277
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15797,http://purl.obolibrary.org/obo/DMBA_15798
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_958,http://purl.obolibrary.org/obo/MBA_483
UBERON:0001899,UBERON:0002616,epithalamus,regional part of brain,http://purl.obolibrary.org/obo/MBA_958,http://purl.obolibrary.org/obo/MBA_483
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_312782546,http://purl.obolibrary.org/obo/MBA_312782558
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_378,http://purl.obolibrary.org/obo/MBA_1090
UBERON:0008934,UBERON:0002616,secondary somatosensory cortex,regional part of brain,http://purl.obolibrary.org/obo/MBA_378,http://purl.obolibrary.org/obo/MBA_1090
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_519,http://purl.obolibrary.org/obo/MBA_589508455
UBERON:0002130,UBERON:0002616,cerebellar nuclear complex,regional part of brain,http://purl.obolibrary.org/obo/MBA_519,http://purl.obolibrary.org/obo/MBA_589508455
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_15615,http://purl.obolibrary.org/obo/DMBA_15616
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_987,http://purl.obolibrary.org/obo/MBA_549009215
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/DMBA_17070,http://purl.obolibrary.org/obo/DMBA_17072
UBERON:0002616,UBERON:0002616,regional part of brain,regional part of brain,http://purl.obolibrary.org/obo/MBA_10,http://purl.obolibrary.org/obo/MBA_503
