?supname	?sup	?subname	?sub	?inferred
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"paracentral lobule, posterior part, left, lateral bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4127>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"paracentral lobule, posterior part, left, bank of cingulate sulcus"	<http://purl.obolibrary.org/obo/HBA_4128>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"paracentral lobule, posterior part, right"	<http://purl.obolibrary.org/obo/HBA_4129>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"paracentral lobule, posterior part, right, lateral bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4130>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"paracentral lobule, posterior part, right, bank of cingulate sulcus"	<http://purl.obolibrary.org/obo/HBA_4131>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"temporal lobe"	<http://purl.obolibrary.org/obo/HBA_4132>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior temporal gyrus"	<http://purl.obolibrary.org/obo/HBA_4133>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior temporal gyrus, left"	<http://purl.obolibrary.org/obo/HBA_4134>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior temporal gyrus, left, lateral bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4135>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior temporal gyrus, left, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4136>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior temporal gyrus, right"	<http://purl.obolibrary.org/obo/HBA_4137>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior temporal gyrus, right, lateral bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4138>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior temporal gyrus, right, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4139>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"middle temporal gyrus"	<http://purl.obolibrary.org/obo/HBA_4140>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"middle temporal gyrus, left"	<http://purl.obolibrary.org/obo/HBA_4141>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"middle temporal gyrus, left, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4142>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"middle temporal gyrus, left, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4143>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"middle temporal gyrus, right"	<http://purl.obolibrary.org/obo/HBA_4144>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"middle temporal gyrus, right, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4145>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"middle temporal gyrus, right, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4146>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior temporal gyrus"	<http://purl.obolibrary.org/obo/HBA_4147>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior temporal gyrus, left"	<http://purl.obolibrary.org/obo/HBA_4148>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior temporal gyrus, left, bank of the its"	<http://purl.obolibrary.org/obo/HBA_4149>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior temporal gyrus, left, lateral bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4150>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior temporal gyrus, left, bank of mts"	<http://purl.obolibrary.org/obo/HBA_4151>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior temporal gyrus, right"	<http://purl.obolibrary.org/obo/HBA_4152>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior temporal gyrus, right, bank of the its"	<http://purl.obolibrary.org/obo/HBA_4153>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior temporal gyrus, right, lateral bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4154>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior temporal gyrus, right, bank of mts"	<http://purl.obolibrary.org/obo/HBA_4155>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"fusiform gyrus"	<http://purl.obolibrary.org/obo/HBA_4156>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"fusiform gyrus, left"	<http://purl.obolibrary.org/obo/HBA_4157>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"fusiform gyrus, left, bank of the its"	<http://purl.obolibrary.org/obo/HBA_4158>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"fusiform gyrus, left, lateral bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4159>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"fusiform gyrus, left, bank of cos"	<http://purl.obolibrary.org/obo/HBA_4160>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"fusiform gyrus, right"	<http://purl.obolibrary.org/obo/HBA_4161>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"fusiform gyrus, right, bank of the its"	<http://purl.obolibrary.org/obo/HBA_4162>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"fusiform gyrus, right, lateral bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4163>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"fusiform gyrus, right, bank of cos"	<http://purl.obolibrary.org/obo/HBA_4164>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"Heschl's gyrus"	<http://purl.obolibrary.org/obo/HBA_4165>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"Heschl's gyrus, left"	<http://purl.obolibrary.org/obo/HBA_4166>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"Heschl's gyrus, right"	<http://purl.obolibrary.org/obo/HBA_4167>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"transverse gyri"	<http://purl.obolibrary.org/obo/HBA_4168>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"transverse gyri, left"	<http://purl.obolibrary.org/obo/HBA_4169>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"transverse gyri, right"	<http://purl.obolibrary.org/obo/HBA_4170>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"planum temporale, left"	<http://purl.obolibrary.org/obo/HBA_4172>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"planum temporale, right"	<http://purl.obolibrary.org/obo/HBA_4173>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"temporal pole, left"	<http://purl.obolibrary.org/obo/HBA_4175>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"temporal pole, right"	<http://purl.obolibrary.org/obo/HBA_4176>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"planum polare, left"	<http://purl.obolibrary.org/obo/HBA_4178>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"planum polare, right"	<http://purl.obolibrary.org/obo/HBA_4179>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipital lobe"	<http://purl.obolibrary.org/obo/HBA_4180>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipital pole, left"	<http://purl.obolibrary.org/obo/HBA_4182>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipital pole, right"	<http://purl.obolibrary.org/obo/HBA_4183>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cuneus"	<http://purl.obolibrary.org/obo/HBA_4184>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cuneus, left"	<http://purl.obolibrary.org/obo/HBA_4185>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cuneus, left, peristriate"	<http://purl.obolibrary.org/obo/HBA_4186>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cuneus, left, striate"	<http://purl.obolibrary.org/obo/HBA_4187>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cuneus, right"	<http://purl.obolibrary.org/obo/HBA_4188>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cuneus, right, peristriate"	<http://purl.obolibrary.org/obo/HBA_4189>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cuneus, right, striate"	<http://purl.obolibrary.org/obo/HBA_4190>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"lingual gyrus"	<http://purl.obolibrary.org/obo/HBA_4191>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"lingual gyrus, left"	<http://purl.obolibrary.org/obo/HBA_4192>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"lingual gyrus, left, peristriate"	<http://purl.obolibrary.org/obo/HBA_4193>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"lingual gyrus, left, striate"	<http://purl.obolibrary.org/obo/HBA_4194>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"lingual gyrus, right"	<http://purl.obolibrary.org/obo/HBA_4195>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"lingual gyrus, right, peristriate"	<http://purl.obolibrary.org/obo/HBA_4196>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"lingual gyrus, right, striate"	<http://purl.obolibrary.org/obo/HBA_4197>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipito-temporal gyrus"	<http://purl.obolibrary.org/obo/HBA_4198>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipito-temporal gyrus, left"	<http://purl.obolibrary.org/obo/HBA_4199>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipito-temporal gyrus, left, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4200>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipito-temporal gyrus, left, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4201>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipito-temporal gyrus, right"	<http://purl.obolibrary.org/obo/HBA_4202>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipito-temporal gyrus, right, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4203>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"occipito-temporal gyrus, right, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4204>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior occipital gyrus"	<http://purl.obolibrary.org/obo/HBA_4205>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior occipital gyrus, left"	<http://purl.obolibrary.org/obo/HBA_4206>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior occipital gyrus, left, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4207>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior occipital gyrus, left, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4208>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior occipital gyrus, right"	<http://purl.obolibrary.org/obo/HBA_4209>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior occipital gyrus, right, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4210>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"inferior occipital gyrus, right, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4211>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior occipital gyrus"	<http://purl.obolibrary.org/obo/HBA_4212>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior occipital gyrus, left"	<http://purl.obolibrary.org/obo/HBA_4213>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior occipital gyrus, left, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4214>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior occipital gyrus, left, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4215>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior occipital gyrus, right"	<http://purl.obolibrary.org/obo/HBA_4216>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior occipital gyrus, right, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4217>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"superior occipital gyrus, right, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4218>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"limbic lobe"	<http://purl.obolibrary.org/obo/HBA_4219>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus"	<http://purl.obolibrary.org/obo/HBA_4220>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, frontal part"	<http://purl.obolibrary.org/obo/HBA_4221>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, frontal part, left"	<http://purl.obolibrary.org/obo/HBA_4222>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, frontal part, left, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4223>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, frontal part, left, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4224>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, frontal part, right"	<http://purl.obolibrary.org/obo/HBA_4225>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, frontal part, right, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4226>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, frontal part, right, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4227>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, parietal part"	<http://purl.obolibrary.org/obo/HBA_4228>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, parietal part, left"	<http://purl.obolibrary.org/obo/HBA_4229>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, parietal part, left, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4230>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, parietal part, left, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4231>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, parietal part, right"	<http://purl.obolibrary.org/obo/HBA_4232>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, parietal part, right, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4233>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, parietal part, right, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4234>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, retrosplenial part"	<http://purl.obolibrary.org/obo/HBA_4235>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, retrosplenial part, left"	<http://purl.obolibrary.org/obo/HBA_4236>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, retrosplenial part, left, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4237>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, retrosplenial part, left, inferior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4238>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, retrosplenial part, right"	<http://purl.obolibrary.org/obo/HBA_4239>	"true"
"regional part of brain"	<http://purl.obolibrary.org/obo/UBERON_0002616>	"cingulate gyrus, retrosplenial part, right, superior bank of gyrus"	<http://purl.obolibrary.org/obo/HBA_4240>	"true"
